latitude,longitude,dataset_id,common_name,date_time
34.3982727272727,-157.758,320,Loggerhead,24-Apr-2000
33.7124666666667,-88.9172,320,Loggerhead,26-Apr-2000
34.8272,43.963,320,Loggerhead,28-Apr-2000
33.2048888888889,-154.807777777778,320,Loggerhead,29-Apr-2000
33.6385,-113.673375,320,Loggerhead,01-May-2000
35.2203333333333,65.4727777777778,320,Loggerhead,03-May-2000
35.249125,-158.78125,320,Loggerhead,04-May-2000
33.3566666666667,-156.105,320,Loggerhead,06-May-2000
34.4842666666667,64.2099333333333,320,Loggerhead,08-May-2000
34.3995,-158.38325,320,Loggerhead,09-May-2000
34.3251538461538,-107.468153846154,320,Loggerhead,11-May-2000
32.9419,-90.5515,320,Loggerhead,13-May-2000
33.8903,-157.6849,320,Loggerhead,14-May-2000
33.9173529411765,-138.196058823529,320,Loggerhead,16-May-2000
33.8006666666667,-156.453888888889,320,Loggerhead,18-May-2000
34.2666666666667,-157.546666666667,320,Loggerhead,19-May-2000
34.2496666666667,-120.448444444444,320,Loggerhead,21-May-2000
33.9018333333333,8.26766666666666,320,Loggerhead,23-May-2000
36.7518,-161.7668,320,Loggerhead,24-May-2000
35.29,-158.979,320,Loggerhead,25-May-2000
33.8017272727273,-66.0122727272727,320,Loggerhead,26-May-2000
34.7226,-24.5221,320,Loggerhead,28-May-2000
35.4041111111111,-159.693666666667,320,Loggerhead,29-May-2000
35.0723636363636,-6.67445454545454,320,Loggerhead,31-May-2000
24.5336666666667,-154.476333333333,320,Loggerhead,01-Jun-2000
34.8286363636364,24.2459090909091,320,Loggerhead,02-Jun-2000
31.3894,-158.9278,320,Loggerhead,03-Jun-2000
23.8235,-154.593,320,Loggerhead,04-Jun-2000
34.69075,-96.803,320,Loggerhead,05-Jun-2000
33.7167857142857,-14.6582857142857,320,Loggerhead,07-Jun-2000
34.4066666666667,-160.285,320,Loggerhead,08-Jun-2000
33.3565263157895,-70.3515263157895,320,Loggerhead,10-Jun-2000
32.1176666666667,9.03683333333333,320,Loggerhead,12-Jun-2000
31.197375,-160.168875,320,Loggerhead,13-Jun-2000
23.768,-157.778,320,Loggerhead,14-Jun-2000
35.0462105263158,-108.335894736842,320,Loggerhead,15-Jun-2000
23.375,-158.449,320,Loggerhead,16-Jun-2000
34.3447777777778,26.7853333333333,320,Loggerhead,17-Jun-2000
33.63675,-162.799,320,Loggerhead,18-Jun-2000
22.779,-160.102,320,Loggerhead,19-Jun-2000
34.6324166666667,-105.666791666667,320,Loggerhead,20-Jun-2000
33.4435,-105.17675,320,Loggerhead,22-Jun-2000
34.1613333333333,-163.55125,320,Loggerhead,23-Jun-2000
35.4357727272727,-100.862909090909,320,Loggerhead,25-Jun-2000
24.137,-161.805,320,Loggerhead,26-Jun-2000
36.0268571428571,32.3362857142857,320,Loggerhead,27-Jun-2000
35.6696363636364,-164.721454545455,320,Loggerhead,28-Jun-2000
25.015,-162.18,320,Loggerhead,29-Jun-2000
36.0647272727273,-116.324454545455,320,Loggerhead,30-Jun-2000
34.1904,-49.9282,320,Loggerhead,02-Jul-2000
36.5750714285714,-164.527,320,Loggerhead,03-Jul-2000
35.85208,-122.12096,320,Loggerhead,05-Jul-2000
24.627,-163.7545,320,Loggerhead,06-Jul-2000
35.9895714285714,5.64949999999999,320,Loggerhead,07-Jul-2000
36.3722307692308,-164.761461538462,320,Loggerhead,08-Jul-2000
25.107,-164.681,320,Loggerhead,09-Jul-2000
36.5034,-73.5834666666667,320,Loggerhead,10-Jul-2000
25.4845,-165.032,320,Loggerhead,11-Jul-2000
39.2696666666667,-165.134666666667,320,Loggerhead,12-Jul-2000
36.4109285714286,-163.735142857143,320,Loggerhead,13-Jul-2000
26.228,-165.2375,320,Loggerhead,14-Jul-2000
38.712,-163.678,320,Loggerhead,15-Jul-2000
27.017,-165.036,320,Loggerhead,16-Jul-2000
39.534,-162.650333333333,320,Loggerhead,17-Jul-2000
38.10925,-163.866375,320,Loggerhead,18-Jul-2000
39.1565161290323,-164.083161290322,320,Loggerhead,20-Jul-2000
28.8375,-165.71,320,Loggerhead,21-Jul-2000
35.9246666666667,-162.850333333333,320,Loggerhead,22-Jul-2000
37.8198571428571,-164.261,320,Loggerhead,23-Jul-2000
29.613,-166.114,320,Loggerhead,24-Jul-2000
39.5668888888889,-163.517703703704,320,Loggerhead,25-Jul-2000
39.1829166666667,-164.800416666667,320,Loggerhead,27-Jul-2000
39.3038,-163.210933333333,320,Loggerhead,28-Jul-2000
31.146,-167.139,320,Loggerhead,29-Jul-2000
39.26852,-163.42408,320,Loggerhead,30-Jul-2000
31.854,-167.088,320,Loggerhead,31-Jul-2000
38.2444545454545,-163.998454545455,320,Loggerhead,01-Aug-2000
39.1539285714286,-163.150785714286,320,Loggerhead,02-Aug-2000
32.473,-167.411,320,Loggerhead,03-Aug-2000
39.5799333333333,-162.737466666667,320,Loggerhead,04-Aug-2000
37.7857142857143,-164.005857142857,320,Loggerhead,06-Aug-2000
39.2577647058823,-162.587941176471,320,Loggerhead,07-Aug-2000
39.34468,-163.85288,320,Loggerhead,09-Aug-2000
33.8075,-168.3305,320,Loggerhead,10-Aug-2000
38.9073333333333,-162.679222222222,320,Loggerhead,11-Aug-2000
40.0727692307692,-163.233307692308,320,Loggerhead,12-Aug-2000
39.2905652173913,-164.151913043478,320,Loggerhead,14-Aug-2000
34.228,-168.205,320,Loggerhead,15-Aug-2000
38.1757,-164.0455,320,Loggerhead,16-Aug-2000
40.6811,-163.2132,320,Loggerhead,17-Aug-2000
34.306,-168.5335,320,Loggerhead,18-Aug-2000
39.7285357142857,-162.972678571429,320,Loggerhead,19-Aug-2000
34.7846666666667,-169.056666666667,320,Loggerhead,20-Aug-2000
38.306625,-163.753,320,Loggerhead,21-Aug-2000
39.03425,-158.552583333333,320,Loggerhead,22-Aug-2000
35.3405,-151.848,320,Loggerhead,23-Aug-2000
39.8812222222222,-161.605,320,Loggerhead,24-Aug-2000
35.6246666666667,-145.766666666667,320,Loggerhead,25-Aug-2000
38.2910833333333,-160.119,320,Loggerhead,26-Aug-2000
39.9473125,-163.78575,320,Loggerhead,27-Aug-2000
35.54,-158.815666666667,320,Loggerhead,28-Aug-2000
39.33652,-165.29692,320,Loggerhead,29-Aug-2000
35.636,-153.0865,320,Loggerhead,30-Aug-2000
38.574625,-166.530125,320,Loggerhead,31-Aug-2000
39.541,-166.992538461538,320,Loggerhead,01-Sep-2000
35.6666666666667,-159.006333333333,320,Loggerhead,02-Sep-2000
39.9282222222222,-165.485037037037,320,Loggerhead,03-Sep-2000
35.4605,-152.895,320,Loggerhead,04-Sep-2000
38.7051,-164.8917,320,Loggerhead,05-Sep-2000
40.2113571428571,-165.145642857143,320,Loggerhead,06-Sep-2000
36.148,-158.105,320,Loggerhead,07-Sep-2000
39.93778125,-164.19115625,320,Loggerhead,08-Sep-2000
33.9666666666667,-134.312666666667,320,Loggerhead,09-Sep-2000
39.0578181818182,-161.749181818182,320,Loggerhead,10-Sep-2000
40.8711428571429,-160.580857142857,320,Loggerhead,11-Sep-2000
35.2785,-151.384166666667,320,Loggerhead,12-Sep-2000
39.7477727272727,-162.354363636364,320,Loggerhead,13-Sep-2000
34.98,-150.6855,320,Loggerhead,14-Sep-2000
40.5666666666667,-169.058,320,Loggerhead,15-Sep-2000
38.9405555555556,-155.266222222222,320,Loggerhead,16-Sep-2000
34.4115,-150.7345,320,Loggerhead,17-Sep-2000
39.8306666666667,-162.124944444444,320,Loggerhead,18-Sep-2000
34.336,-150.78925,320,Loggerhead,19-Sep-2000
38.1186428571429,-161.6855,320,Loggerhead,20-Sep-2000
38.4741428571429,-154.216142857143,320,Loggerhead,21-Sep-2000
35.192,-167.545,320,Loggerhead,22-Sep-2000
39.3255384615385,-163.458461538462,320,Loggerhead,23-Sep-2000
34.303,-151.7385,320,Loggerhead,24-Sep-2000
34.27,-152.012,320,Loggerhead,25-Sep-2000
37.19525,-157.5775,320,Loggerhead,26-Sep-2000
33.7765,-143.97375,320,Loggerhead,27-Sep-2000
38.4727857142857,-165.766642857143,320,Loggerhead,28-Sep-2000
33.5265,-136.017,320,Loggerhead,29-Sep-2000
37.4202,-163.9922,320,Loggerhead,30-Sep-2000
37.3861666666667,-156.348333333333,320,Loggerhead,01-Oct-2000
34.0905,-152.828,320,Loggerhead,02-Oct-2000
37.8879333333333,-167.475333333333,320,Loggerhead,03-Oct-2000
36.5752,-156.9152,320,Loggerhead,05-Oct-2000
37.5036666666667,-155.674333333333,320,Loggerhead,06-Oct-2000
37.9680833333333,-170.090666666667,320,Loggerhead,08-Oct-2000
37.4947777777778,-167.003222222222,320,Loggerhead,10-Oct-2000
38.4658333333333,-161.095166666667,320,Loggerhead,11-Oct-2000
35.553,-137.385,320,Loggerhead,12-Oct-2000
37.4536470588235,-165.709529411765,320,Loggerhead,13-Oct-2000
34.15,-168.9405,320,Loggerhead,14-Oct-2000
37.336,-169.875,320,Loggerhead,15-Oct-2000
37.53625,-158.99225,320,Loggerhead,16-Oct-2000
36.6266363636364,-170.831090909091,320,Loggerhead,18-Oct-2000
35.681,-173.589,320,Loggerhead,20-Oct-2000
37.3041666666667,-156.953,320,Loggerhead,21-Oct-2000
36.9895,-138.6975,320,Loggerhead,22-Oct-2000
36.2401111111111,-169.037944444444,320,Loggerhead,23-Oct-2000
35.97975,-168.71625,320,Loggerhead,25-Oct-2000
37.528,-156.0035,320,Loggerhead,26-Oct-2000
37.472,-139.978,320,Loggerhead,27-Oct-2000
