latitude,longitude,dataset_id,common_name,date_time
12.6196,-89.2068,126,Green Sea Turtle,21-Jul-2001
15.2355,-93.7445,126,Green Sea Turtle,22-Jul-2001
15.2508571428571,-94.1308571428571,126,Green Sea Turtle,24-Jul-2001
15.3326666666667,-94.2233333333333,126,Green Sea Turtle,25-Jul-2001
14.05575,-91.17475,126,Green Sea Turtle,27-Jul-2001
15.539,-94.1116666666667,126,Green Sea Turtle,28-Jul-2001
15.3386666666667,-94.2403333333333,126,Green Sea Turtle,30-Jul-2001
15.3753333333333,-94.1196666666667,126,Green Sea Turtle,31-Jul-2001
15.3345,-94.5945,126,Green Sea Turtle,02-Aug-2001
15.33875,-94.494,126,Green Sea Turtle,03-Aug-2001
15.584,-94.3155714285714,126,Green Sea Turtle,05-Aug-2001
15.81,-94.158,126,Green Sea Turtle,06-Aug-2001
15.9026666666667,-93.398,126,Green Sea Turtle,08-Aug-2001
15.1353333333333,-93.4546666666667,126,Green Sea Turtle,11-Aug-2001
14.98975,-93.4605,126,Green Sea Turtle,12-Aug-2001
15.0295,-93.2765,126,Green Sea Turtle,14-Aug-2001
14.964,-93.6003333333333,126,Green Sea Turtle,15-Aug-2001
15.1545,-93.649,126,Green Sea Turtle,17-Aug-2001
15.056,-93.6965,126,Green Sea Turtle,18-Aug-2001
15.2568333333333,-93.7413333333333,126,Green Sea Turtle,20-Aug-2001
15.5118333333333,-94.8273333333333,126,Green Sea Turtle,23-Aug-2001
15.4693333333333,-94.4373333333333,126,Green Sea Turtle,24-Aug-2001
15.4013333333333,-94.6931666666667,126,Green Sea Turtle,26-Aug-2001
15.47125,-94.85325,126,Green Sea Turtle,27-Aug-2001
15.5286666666667,-95.1361666666667,126,Green Sea Turtle,29-Aug-2001
15.65,-95.1915,126,Green Sea Turtle,30-Aug-2001
10.440667,114.601833,742,Green Sea Turtle,28-May-2000
10.3314,115.1964,742,Green Sea Turtle,29-May-2000
10.43375,115.684125,742,Green Sea Turtle,30-May-2000
10.505,116.215,742,Green Sea Turtle,31-May-2000
10.591,116.695333,742,Green Sea Turtle,01-Jun-2000
10.785,116.89,742,Green Sea Turtle,02-Jun-2000
10.83,117.796,742,Green Sea Turtle,03-Jun-2000
11.1322,118.2432,742,Green Sea Turtle,04-Jun-2000
11.3252,118.7448,742,Green Sea Turtle,05-Jun-2000
