latitude longitude
16.104 -69.6641666666667
15.7459 -70.0422
16.827 -70.064
17.678 -69.91125
17.2843333333333 -70.0753333333333
17.8523333333333 -69.6255
18.0836666666667 -69.347
18.9336 -69.0602
18.632 -68.698
18.4207272727273 -68.3495454545455
17.897 -68.07
18.132 -67.985
20.0535 -69.2695
12.1453333333333 -68.2813333333333
12.1725 -68.307
12.1605 -68.2965
12.1625 -68.3005
12.1885 -68.3055
12.174 -68.323
12.154 -68.283
12.1865 -68.3
12.17 -68.34
12.161 -68.328
13.103 -72.555
12.177 -68.284
12.1565 -68.295
12.186 -68.361
12.1705 -68.345
12.04 -68.276
12.1655 -68.2975
12.157 -68.293
12.163 -68.324
12.136 -68.328
12.162 -68.285
12.1705 -68.308
12.182 -68.376
12.1645 -68.3405
12.1945 -68.408
12.18 -68.351
12.168 -68.272
12.492 -69.759
12.158 -68.327
12.161 -68.308
12.173 -68.3
12.161 -68.311
12.221 -68.278
12.168 -68.249
12.17 -68.36
12.138 -68.23
12.104 -68.255
12.181 -68.265
12.1705 -68.2815
12.182 -68.281
12.157 -68.278
12.172 -68.291
12.153 -68.467
12.167 -68.332
12.149 -68.279
12.161 -68.374
12.168 -68.313
12.1585 -68.352
12.171 -68.289
12.162 -68.334
12.1685 -68.309
12.169 -68.275
12.188 -68.77
12.167 -68.297
12.28 -68.413
12.308 -68.374
13.283 -67.854
13.3325 -67.583
13.473 -67.4335
13.973 -67.031
14.9755 -66.674
16.271 -65.261
16.281 -65.071
12.174 -68.302
12.16 -68.32
12.172 -68.307
12.197 -68.29
12.149 -68.2485
12.194 -68.3
12.173 -68.312
12.179 -68.296
12.165 -68.295
12.1906666666667 -68.29
12.1705 -68.308
12.196 -68.194
12.2375714285714 -68.481
12.4573333333333 -68.8825
13.0618571428571 -69.9255714285714
13.6415 -70.8275
14.2016666666667 -71.4803333333333
14.582 -72.4006666666667
14.7583333333333 -72.7716666666667
14.8765 -73.2305
14.8212222222222 -73.9206666666667
14.5806666666667 -74.401
14.1682 -75.3864
14.3353333333333 -76.565
14.62 -77.196
14.8035 -77.76325
15.008 -78.3701666666667
15.2953 -79.1848
15.58 -79.615
15.8643333333333 -79.705
15.896 -79.407
16.053 -79.975
16.012 -80.092
15.9965 -79.9985
16.004 -79.898
15.994 -79.94
15.9665 -79.939
16.116 -80.408
15.9796666666667 -79.933
16.012 -79.882
15.99 -79.953
15.981 -79.988
15.993 -79.931
16.005 -80.019
16.012 -79.995
16.034 -80.0205
15.978 -79.9475
15.993 -79.926
15.961 -79.936
15.9215 -80.012
15.999 -79.9255
16.001 -79.955
15.992 -79.956
16.16 -80.584
