latitude longitude
13.383 -70.432
11.08 -74.489
13.466 -73.116
11.781 -72.862
13.811 -72.62
13.462 -72.006
15.472 -71.58
12.184 -68.285
12.168 -68.249
13.871 -66.88
14.436 -65.791
18.576 -64.105
17.9 -66.539
18.187 -65.199
18.307 -64.968
18.283 -64.671
18.601 -64.175
16.089 -80.856
16.022 -79.955
12.168 -68.305
16.121 -81.167
17.706 -75.653
17.498 -75.721
17.716 -75.68
13.519 -75.005
16.209 -79.557
11.946 -70.279
17.692 -75.612
17.705 -75.608
16.385 -70.753
13.617 -70.561
12.662 -70.427
11.073 -74.419
12.257 -72.327
12.304 -72.248
15.463 -69.908
12.442 -69.27
12.396 -68.509
12.069 -68.419
12.152 -68.31
12.171 -68.307
17.574 -68.013
14.076 -67.987
13.139 -65.878
17.706 -75.603
11.054 -74.456
10.956 -74.372
15.393 -68.977
11.928 -72.574
13.072 -71.621
13.531 -71.507
14.382 -65.875
16.005 -79.957
16.106 -80.409
15.413 -81.022
18.619 -64.197
16.072 -80.569
12.029 -68.772
12.173 -68.267
12.17 -68.278
15.416 -81.061
17.734 -75.648
17.513 -76.34
17.785 -75.712
18.103 -75.24
18.319 -75.177
12.6 -71.256
11.09 -74.476
11.096 -74.421
13.458 -71.976
12.324 -69.747
15.121 -68.908
12.161 -68.374
12.068 -68.342
12.173 -68.299
12.167 -68.285
13.973 -67.031
11.825 -66.681
13.962 -66.004
16.018 -79.842
17.721 -75.8
14.309 -74.662
11.928 -70.477
11.092 -74.481
11.117 -74.469
11.073 -74.318
13.753 -73.589
15.596 -72.243
15.596 -72.243
12.945 -68.931
20.166 -68.813
12.175 -68.287
12.065 -68.321
15.105 -67.623
15.317 -67.461
13.537 -65.772
11.831 -66.724
11.877 -66.692
18.594 -64.24
18.594 -64.162
15.998 -79.897
13.433 -72.051
13.156 -71.528
16.06 -80.716
17.705 -75.651
15.838 -80.067
17.883 -75.318
17.713 -75.635
17.699 -75.579
17.702 -75.523
11.183 -74.611
14.815 -71.146
12.554 -70.372
11.082 -74.491
11.102 -74.462
11.058 -74.445
11.065 -74.432
11.069 -74.432
11.147 -74.369
11.108 -74.368
15.597 -73.202
16.458 -69.533
18.404 -69.41
17.06 -68.958
13.104 -68.724
12.077 -68.266
15.603 -72.9
15.972 -79.988
16.125 -80.321
18.587 -64.171
14.78 -78.49
17.705 -75.66
17.714 -75.652
17.795 -75.695
14.173 -75.355
15.918 -79.295
11.939 -70.305
17.783 -75.603
17.691 -75.523
14.231 -74.693
12.64 -70.382
17.467 -73.92
10.962 -67.346
18.467 -64.398
18.586 -64.172
12.171 -68.285
14.267 -79.79
12.166 -68.312
17.755 -75.66
17.717 -75.659
17.775 -75.761
17.833 -75.723
17.712 -75.299
17.712 -75.623
17.648 -75.487
12.045 -70.469
11.903 -70.462
11.915 -70.314
11.135 -74.362
15.532 -71.743
15.532 -71.743
12.327 -69.766
20.109 -69.241
12.231 -68.733
17.707 -75.647
13.914 -72.396
16.085 -69.388
12.103 -68.361
12.154 -68.348
12.136 -68.334
12.174 -68.304
12.164 -68.039
11.569 -67.813
18.594 -64.137
11.827 -66.682
13.761 -66.292
18.532 -64.458
16.047 -80.479
15.998 -79.936
12.099 -68.185
17.718 -75.66
17.715 -75.674
17.617 -75.674
15.365 -79.343
17.75 -75.331
18.193 -70.765
11.086 -74.473
11.063 -74.444
11.326 -73.899
14.869 -69.02
20.115 -68.861
13.106 -68.732
12.243 -68.404
11.535 -68.144
18.595 -64.161
11.847 -65.482
16.062 -80.476
15.156 -77.641
12.163 -68.349
14.557 -76.777
17.767 -75.593
17.698 -75.517
11.179 -74.591
13.214 -70.195
12.456 -69.308
15.779 -69.163
15.779 -69.163
15.779 -69.163
20.035 -68.805
12.173 -68.312
12.162 -68.303
13.618 -65.768
11.831 -66.731
14.075 -66.565
13.996 -65.997
13.513 -66.036
18.652 -64.193
16.124 -80.498
12.594 -68.513
12.165 -68.295
12.171 -68.28
12.158 -68.276
17.498 -68.016
14.405 -65.779
18.521 -64.24
18.521 -64.167
18.6 -64.163
15.418 -81.003
16.732 -74.211
17.739 -75.52
17.739 -75.52
12.676 -70.973
14.377 -70.642
11.142 -74.493
11.064 -74.463
11.093 -74.428
13.771 -73.706
13.534 -68.879
12.616 -68.436
12.146 -68.347
11.498 -68.335
12.144 -68.33
17.651 -66.956
11.92 -68.041
14.51 -68.022
11.419 -67.931
15.805 -67.471
14.408 -65.775
18.594 -64.15
13.926 -66.753
17.868 -66.423
16.057 -80.496
15.896 -79.407
16.024 -81.335
14.661 -77.346
17.7 -75.621
17.67 -75.543
16.08 -80.462
17.853 -70.658
13.366 -70.489
11.11 -74.456
11.075 -74.429
13.641 -71.728
20.1 -68.803
12.101 -68.445
12.181 -68.321
12.162 -68.32
12.164 -68.31
11.489 -68.295
12.199 -68.292
12.15 -68.275
12.137 -68.207
15.797 -80.824
16.074 -80.493
11.064 -74.325
15.989 -79.929
12.159 -68.321
13.077 -71.098
16.497 -80.264
17.813 -75.666
17.846 -75.849
17.924 -75.206
14.486 -74.896
14.409 -76.488
11.95 -70.28
13.493 -72.474
17.003 -69.884
13.059 -69.688
12.184 -68.272
16.402 -67.51
18.592 -64.134
14.819 -77.789
16.003 -79.989
14.171 -73.408
14.658 -78.701
17.63 -75.849
17.717 -75.679
14.83 -77.722
17.707 -75.637
13.132 -70.304
12.445 -70.237
18.118 -71.121
11.07 -74.444
11.091 -74.43
12.987 -69.094
12.355 -70.149
15.634 -70.029
12.359 -69.189
19.821 -68.766
19.821 -68.766
12.124 -68.304
15.998 -79.98
16.054 -80.818
17.708 -75.647
17.682 -75.533
11.03 -74.385
13.124 -70.121
13.163 -69.96
12.324 -69.743
16.205 -69.554
12.457 -69.293
12.254 -68.503
12.09 -68.29
12.176 -68.407
12.182 -68.376
12.164 -68.322
12.178 -68.305
12.166 -68.302
13.911 -68.02
11.813 -66.716
10.9 -66.375
17.425 -69.848
12.17 -68.312
18.073 -65.585
16.106 -80.424
16.076 -80.376
17.722 -75.62
17.845 -75.57
17.681 -75.484
11.092 -74.57
16.695 -70.422
11.066 -74.464
11.081 -74.449
11.085 -74.436
13.488 -74.368
13.614 -71.666
12.161 -68.328
12.181 -68.323
18.144 -75.781
17.733 -75.689
16.251 -79.999
17.753 -75.533
15.349 -71.203
15.349 -71.203
13.62 -68.936
13.62 -68.936
12.155 -68.285
12.155 -68.285
12.155 -68.285
12.165 -68.313
12.177 -68.313
12.179 -68.302
12.115 -68.284
14.932 -67.802
11.834 -66.753
11.833 -66.666
16.173 -80.426
18.309 -76.217
12.158 -68.283
15.396 -80.974
17.703 -75.641
16.945 -74.206
16.945 -74.206
15.263 -71.185
15.263 -71.185
11.108 -74.478
11.075 -74.444
12.187 -68.645
12.402 -68.522
12.167 -68.307
12.162 -68.305
12.197 -68.29
13.54 -65.765
15.295 -67.437
17.178 -67.195
13.579 -65.858
11.84 -66.676
12.656 -70.169
15.502 -81.066
15.389 -80.721
17.795 -75.652
17.723 -76.109
17.706 -75.75
17.7 -75.694
14.815 -78.066
17.696 -75.62
17.74 -75.507
11.978 -70.37
11.177 -74.384
17.468 -73.92
16.157 -69.373
13.6 -68.688
12.091 -68.395
12.163 -68.324
12.176 -68.32
12.205 -68.314
12.141 -68.297
12.975 -68.249
13.337 -68.245
15.155 -67.578
11.806 -66.731
18.845 -64.506
16.165 -80.482
12.243 -68.483
15.98 -80.97
15.115 -80.4
17.638 -76.095
16.976 -70.276
17.719 -75.622
16.577 -70.8
16.372 -70.661
17.426 -70.521
11.074 -74.47
15.579 -72.186
15.727 -69.129
15.727 -69.129
15.727 -69.129
12.31 -68.486
12.121 -68.298
12.188 -68.276
11.203 -67.591
11.941 -65.333
15.997 -79.96
15.988 -79.951
11.172 -74.375
16.035 -80.246
17.711 -75.636
17.712 -75.623
17.667 -75.62
17.674 -75.613
12.683 -70.479
11.522 -73.22
12.159 -68.354
12.154 -68.283
12.194 -68.173
11.821 -66.701
13.968 -66.071
11.309 -65.518
16.012 -79.995
16.111 -80.358
12.514 -69.833
12.219 -68.302
17.726 -75.643
17.744 -75.866
15.332 -78.968
17.787 -75.584
17.789 -75.445
17.789 -75.445
18.269 -74.877
18.359 -74.62
11.094 -74.475
11.092 -74.446
11.086 -74.371
11.372 -74.032
11.465 -73.249
17.041 -69.928
12.036 -68.917
20.123 -68.86
20.05 -68.735
11.976 -68.459
12.515 -68.433
12.16 -68.3
12.166 -68.291
12.232 -68.272
11.39 -67.858
13.863 -67.105
18.598 -64.146
15.56 -80.886
15.938 -80.811
15.225 -79.017
15.954 -79.916
14.207 -79.601
12.169 -68.307
16.045 -81.02
14.822 -78.247
14.754 -77.624
13.808 -74.652
12.217 -70.698
11.944 -70.339
14.874 -73.212
15.571 -72.112
13.028 -70.014
17.862 -69.989
12.328 -69.814
14.99 -69.634
13.553 -68.935
12.17 -68.36
12.182 -68.328
12.182 -68.314
12.182 -68.314
15.835 -67.457
13.674 -65.914
11.818 -66.696
15.418 -79.499
16.031 -79.934
12.182 -68.314
17.71 -75.665
17.693 -75.689
16.923 -74.216
17.682 -75.448
17.62 -75.326
17.414 -70.912
11.1 -74.452
15.412 -68.993
12.15 -72.302
15.587 -72.598
15.587 -72.598
15.475 -71.543
15.475 -71.543
15.16 -69.761
12.98 -69.774
13.534 -68.879
12.154 -68.397
12.201 -68.336
12.118 -68.321
12.179 -68.296
12.135 -68.295
12.167 -68.265
16.032 -80.568
14.777 -77.953
12.159 -68.304
15.449 -80.999
16.353 -81.24
11.927 -70.306
17.713 -75.603
11.118 -74.447
11.073 -74.437
17.751 -73.79
17.751 -73.79
15.737 -69.157
15.737 -69.157
15.737 -69.157
15.418 -69.126
14.99 -68.949
12.18 -68.344
12.143 -68.321
12.158 -68.3
12.172 -68.291
12.17 -68.29
12.167 -68.282
12.639 -70.105
12.166 -68.297
17.708 -75.651
17.72 -75.644
15.887 -79.727
11.95 -70.274
17.73 -75.584
12.782 -70.893
11.075 -74.507
11.051 -74.463
12.192 -72.281
12.673 -69.725
16.558 -69.649
20.124 -68.874
17.161 -68.518
12.118 -68.32
14.704 -67.992
18.594 -64.134
18.681 -64.083
18.567 -64.302
16.017 -80.548
15.961 -79.936
16.563 -81.554
17.718 -75.643
17.723 -75.684
16.158 -79.389
17.735 -75.636
16.129 -70.283
17.72 -75.502
11.089 -74.403
13.072 -69.199
14.182 -69.134
13.904 -68.827
12.207 -68.359
12.169 -68.309
12.169 -68.309
12.169 -68.309
12.202 -68.294
12.205 -68.255
14.436 -65.66
18.617 -64.147
16.039 -80.428
15.668 -80.961
15.361 -80.867
16.002 -80.845
16.16 -80.584
17.675 -75.641
17.722 -75.64
17.704 -75.637
16.763 -70.308
11.947 -70.287
17.685 -75.561
17.779 -75.444
17.822 -70.945
12.711 -70.576
11.945 -70.367
11.125 -74.435
11.729 -72.863
17.272 -69.629
12.153 -68.335
11.823 -66.776
11.82 -66.682
11.808 -66.632
18.555 -64.055
17.693 -75.654
16.013 -79.971
12.196 -68.194
16.124 -81.009
17.715 -75.716
17.646 -75.679
14.865 -78.001
14.739 -77.49
17.741 -75.575
11.524 -68.354
12.167 -68.31
12.169 -68.31
12.162 -68.304
12.169 -68.261
11.839 -66.744
11.824 -66.698
17.889 -66.539
18.076 -65.452
16.281 -65.071
18.468 -64.336
18.567 -64.208
18.592 -64.06
16.162 -80.442
15.416 -79.453
14.008 -73.165
16.089 -80.464
15.855 -80.323
12.169 -68.294
12.942 -70.938
15.452 -81.024
15.489 -81.011
17.693 -75.734
17.727 -75.711
17.681 -75.7
17.741 -75.675
17.745 -75.629
17.711 -75.627
17.697 -75.618
17.7 -75.584
14.207 -75.402
12.013 -70.536
11.324 -73.643
12.186 -68.279
14.71 -68.022
18.609 -64.158
17.204 -67.19
13.664 -73.909
12.39 -69.608
12.158 -68.289
12.202 -68.334
11.288 -66.947
16.191 -70.292
16.084 -80.496
14.949 -78.148
12.926 -68.892
14.513 -80.311
12.174 -68.286
17.703 -75.651
17.752 -75.645
17.709 -75.638
16.791 -70.248
17.702 -75.608
17.731 -75.563
17.732 -75.525
17.87 -75.523
17.87 -75.523
17.761 -75.456
14.351 -70.654
11.962 -70.482
11.084 -74.484
11.06 -74.385
12.162 -69.356
12.167 -68.321
12.128 -68.286
12.186 -68.361
12.173 -68.312
11.299 -67.152
13.529 -65.811
17.987 -65.863
18.602 -64.165
12.162 -68.315
15.427 -80.981
17.705 -75.653
16.025 -79.754
14.715 -77.11
11.969 -70.288
14.395 -70.649
11.079 -74.44
11.068 -74.429
11.087 -74.399
13.12 -71.494
12.223 -69.516
15.758 -80.88
15.991 -79.954
17.723 -75.666
17.644 -75.776
17.649 -75.701
18.021 -75.061
17.708 -75.637
17.646 -75.495
17.711 -75.494
16.532 -70.802
11.085 -74.491
11.082 -74.486
13.903 -72.455
15.813 -70.159
13.162 -70.05
16.043 -67.515
18.591 -64.158
15.245 -80.689
17.669 -75.665
17.718 -75.659
17.71 -75.64
17.684 -75.684
13.666 -75.276
14.774 -77.659
17.699 -75.638
17.718 -75.556
11.119 -74.492
11.12 -74.484
12.186 -69.061
20.153 -69.054
12.046 -68.838
12.802 -68.736
12.138 -68.339
12.214 -68.228
12.099 -68.227
12.168 -68.306
12.146 -68.156
18.885 -68.642
13.949 -64.995
15.987 -79.94
14.162 -75.283
11.091 -74.468
18.578 -64.114
17.705 -75.649
17.7 -75.645
17.596 -75.976
17.678 -75.452
12.986 -71.262
12.232 -70.701
11.11 -74.402
17.409 -69.798
12.421 -69.394
12.166 -68.314
12.69 -68.458
12.178 -68.377
12.149 -68.329
12.21 -68.328
12.159 -68.316
12.162 -68.308
12.162 -68.308
12.162 -68.308
12.151 -68.301
13.283 -67.854
10.991 -67.416
17.54 -67.041
13.687 -65.032
12.473 -68.875
17.711 -75.652
17.71 -75.651
14.257 -75.874
17.454 -75.828
17.7 -75.729
17.315 -75.302
17.778 -75.278
17.159 -74.073
17.159 -74.073
17.86 -75.504
17.821 -75.422
13.317 -70.954
17.051 -70.796
17.051 -70.796
11.099 -74.494
11.09 -74.441
12.063 -69.031
12.403 -70.003
17.088 -69.595
12.879 -69.239
12.714 -68.469
12.107 -68.286
12.312 -68.399
12.166 -68.308
11.199 -65.647
18.599 -64.145
16.089 -80.46
17.702 -75.653
17.694 -75.652
17.712 -75.686
16.012 -80.092
13.52 -74.902
14.823 -76.632
17.677 -75.598
17.676 -75.584
17.62 -75.512
17.591 -75.483
13.695 -73.75
11.506 -73.226
12.923 -69.145
12.231 -68.404
11.993 -68.4
12.174 -68.323
12.164 -68.305
12.104 -68.255
13.389 -68.115
11.825 -66.709
13.526 -64.979
13.375 -71.927
17.725 -75.648
17.742 -75.859
17.634 -75.858
17.671 -75.722
17.702 -75.708
17.781 -75.676
14.653 -76.999
11.359 -74.12
17.749 -75.601
17.451 -70.527
12.053 -69.046
13.459 -68.665
12.246 -68.423
12.112 -68.413
12.163 -68.304
12.134 -68.283
17.377 -67.16
16.053 -79.975
17.673 -75.638
17.725 -75.664
17.72 -75.659
17.831 -75.649
17.639 -75.91
14.794 -77.899
14.856 -77.859
14.563 -76.828
14.012 -74.297
11.95 -70.283
13.196 -70.489
11.069 -74.437
14.757 -69.046
13.543 -73.802
17.115 -70.057
12.341 -69.654
12.05 -68.915
12.237 -68.506
11.712 -68.367
12.185 -68.224
12.167 -68.313
12.192 -68.307
14.433 -68.007
13.777 -65.934
13.252 -65.819
18.591 -64.116
11.826 -65.561
13.317 -65.143
18.268 -64.948
18.583 -64.158
11.542 -68.169
18.647 -63.856
15.426 -81.008
15.995 -79.918
16.072 -79.966
17.718 -75.639
15.423 -81.019
17.724 -75.724
14.58 -79.652
11.964 -70.308
17.706 -75.629
17.736 -75.462
14.64 -70.941
14.64 -70.941
11.086 -74.455
15.418 -69.017
13.837 -72.578
14.954 -68.944
12.554 -68.414
12.432 -68.392
12.11 -68.31
12.156 -68.296
13.591 -65.781
12.179 -68.284
18.6 -64.188
17.641 -75.639
16.193 -80.335
15.999 -79.924
15.422 -81.032
17.719 -75.64
17.743 -75.7
15.273 -71.208
12.656 -71.024
11.096 -74.467
11.069 -74.456
11.067 -74.394
11.473 -73.242
11.721 -73.094
11.813 -72.818
17.469 -69.823
15.514 -69.126
12.107 -68.334
12.172 -68.323
12.166 -68.296
15.999 -79.969
13.666 -65.916
13.287 -65.805
13.714 -65.018
14.366 -79.54
16.069 -80.455
15.111 -80.384
17.716 -75.663
17.594 -75.843
17.718 -75.677
15.58 -79.615
11.933 -70.305
17.74 -75.571
14.814 -71.146
12.686 -70.484
11.094 -74.48
11.134 -74.377
11.34 -66.881
12.888 -68.251
13.579 -68.182
15.296 -67.466
18.618 -64.066
16.077 -80.493
14.523 -72.276
17.74 -75.802
14.798 -77.812
17.693 -75.633
17.748 -75.626
15.349 -71.271
11.879 -70.473
11.061 -74.448
11.089 -74.435
11.042 -74.418
14.294 -69.007
12.401 -70.005
16.289 -69.475
20.132 -68.836
12.17 -68.306
12.104 -68.276
12.169 -68.275
10.988 -65.838
11.812 -66.665
13.946 -64.962
17.732 -75.673
16.067 -80.213
16.111 -80.417
16.05 -81.012
15.414 -80.863
17.71 -75.642
16.384 -80.044
15.519 -79.843
14.879 -78.031
17.583 -75.607
14.104 -71.357
11.047 -74.492
11.054 -74.429
17.419 -73.942
17.419 -73.942
13.76 -73.596
16.924 -72.067
13.555 -68.891
13.555 -68.891
12.036 -68.415
12.156 -68.369
12.149 -68.279
17.135 -67.267
13.531 -65.819
11.84 -66.769
13.981 -66.068
18.6 -64.165
15.812 -80.252
15.996 -79.963
13.801 -73.182
12.126 -68.291
17.82 -75.736
15.812 -79.681
14.711 -77.175
11.957 -70.306
17.716 -75.628
17.712 -75.61
17.549 -75.389
13.497 -74.424
14.362 -69.046
12.142 -68.997
12.795 -68.964
13.895 -72.183
12.182 -68.311
13.864 -66.867
11.772 -66.765
11.849 -66.679
11.776 -66.627
20.18 -68.923
18.544 -64.41
17.714 -75.647
17.593 -75.645
17.712 -75.725
17.722 -75.705
18.263 -75.148
14.728 -77.551
17.71 -75.63
17.573 -75.622
11.072 -74.45
15.728 -70.063
12.11 -68.302
13.715 -68.054
11.228 -67.596
17.081 -67.28
13.746 -65.93
17.732 -66.801
12.174 -68.302
16.075 -80.482
15.996 -79.862
16.145 -80.724
17.706 -75.645
14.588 -79.717
14.814 -77.908
11.072 -74.268
17.497 -71.057
13.258 -70.324
11.056 -74.523
11.066 -74.446
14.731 -69.068
15.406 -69.893
12.153 -68.467
12.26 -68.309
12.157 -68.295
12.162 -68.276
12.187 -68.244
13.548 -65.798
11.833 -66.724
15.34 -80.963
16.3 -81.482
17.747 -75.655
17.741 -75.694
17.61 -75.682
18.095 -75.018
11.099 -74.423
15.652 -73.207
15.252 -69.812
13.07 -69.314
12.167 -68.345
13.855 -67.044
11.902 -70.445
18.278 -64.895
12.101 -64.873
16.223 -80.435
15.438 -81.034
17.71 -75.681
17.737 -75.673
15.922 -80.065
13.68 -74.22
17.771 -75.547
17.099 -74.811
11.101 -74.433
17.387 -73.939
15.529 -71.723
15.529 -71.723
12.433 -69.515
20.28 -69.425
12.482 -68.756
12.154 -68.324
12.168 -68.301
12.168 -68.301
12.181 -68.265
13.326 -67.6
13.339 -67.566
10.906 -67.111
18.601 -64.147
18.586 -64.094
16.11 -80.55
16.013 -79.968
12.175 -68.299
15.352 -80.953
17.725 -75.654
17.653 -75.719
14.795 -77.83
11.35 -74.225
17.049 -74.172
17.768 -75.515
14.059 -71.311
16.41 -70.631
11.045 -74.473
11.055 -74.434
11.071 -74.43
12.949 -68.971
11.404 -73.568
11.691 -73.156
15.53 -71.706
12.787 -69.745
15.087 -68.921
12.188 -68.77
20.002 -68.586
12.105 -68.498
12.304 -68.409
12.167 -68.278
11.888 -68.26
13.423 -68.247
14.174 -68.192
18.596 -64.115
11.832 -66.702
11.856 -65.523
18.199 -65.21
18.612 -64.173
12.17 -68.303
12.164 -68.3
17.722 -75.646
17.692 -75.645
17.531 -75.811
17.752 -75.717
13.543 -75.035
15.462 -80.832
16.395 -80.372
17.705 -75.646
14.82 -80.158
17.715 -75.631
17.621 -75.598
11.077 -74.578
14.411 -70.919
17.774 -70.64
11.856 -70.406
11.071 -74.418
14.797 -72.892
12.214 -72.254
12.7 -69.657
11.393 -67.822
11.444 -67.052
18.001 -65.811
13.51 -65.797
11.816 -66.715
13.859 -66.353
18.28 -64.674
18.608 -64.173
17.708 -75.645
16.001 -79.955
9.882 -78.444
12.225 -68.164
12.031 -67.795
15.44 -81.032
17.679 -75.7
17.743 -75.686
14.782 -77.66
17.844 -75.514
12.512 -71.232
13.329 -71.096
11.074 -74.464
11.101 -74.454
20.118 -68.98
20.118 -68.98
16.503 -69.559
12.132 -68.608
13.512 -67.403
18.604 -64.131
11.829 -66.712
13.343 -65.046
12.166 -68.32
16.073 -80.458
16.1 -80.423
15.488 -80.91
17.702 -75.659
17.701 -75.646
17.678 -75.635
13.12 -70.25
14.222 -75.613
17.724 -75.591
14.042 -71.286
11.043 -74.457
11.076 -74.411
11.048 -74.357
17.319 -70.009
13.245 -69.653
12.434 -69.466
14.057 -66.435
14.572 -68.042
18.612 -64.01
16.321 -80.029
17.711 -75.648
17.878 -67.049
12.073 -64.927
12.169 -68.302
10.972 -65.933
16.045 -79.949
17.717 -75.641
15.996 -80.203
13.63 -75.204
14.83 -78.189
17.727 -75.637
14.185 -75.341
17.843 -70.953
11.082 -74.476
11.093 -74.452
11.102 -74.45
11.041 -74.447
11.098 -74.436
11.083 -74.436
17.03 -69.922
15.496 -69.907
14.73 -69.445
12.766 -68.53
12.401 -68.53
12.173 -68.299
12.157 -68.293
18.602 -64.149
18.586 -64.123
10.896 -66.661
18.483 -63.981
12.413 -68.837
15.936 -79.918
17.754 -75.834
14.859 -77.951
14.648 -77.235
11.95 -70.29
14.634 -70.781
14.634 -70.781
16.417 -70.76
11.93 -70.311
11.085 -74.462
17.684 -73.802
17.684 -73.802
13.775 -73.237
15.492 -71.639
15.492 -71.639
18.4 -69.403
12.429 -68.476
12.16 -68.32
12.162 -68.285
11.53 -68.199
18.587 -64.133
13.865 -66.44
18.963 -63.596
16.07 -80.464
17.714 -75.664
17.73 -75.658
17.534 -75.826
13.951 -74.146
17.693 -75.59
12.502 -70.336
11.102 -74.445
13.82 -73.998
15.616 -72.327
12.353 -69.852
12.122 -68.375
12.185 -68.312
12.185 -68.312
12.179 -68.311
16.715 -67.548
18.634 -64.139
12.391 -65.241
15.981 -79.982
12.185 -68.312
12.695 -70.311
15.422 -81.101
17.742 -75.638
17.702 -75.642
17.706 -76.11
17.719 -75.721
18.082 -75.268
17.716 -75.63
12.884 -71.092
11.99 -70.469
16.737 -70.356
11.064 -74.368
19.554 -68.964
13.551 -73.699
13.921 -72.354
15.552 -71.823
15.552 -71.823
12.464 -69.267
14.142 -69.118
12.308 -68.374
12.18 -68.312
12.001 -68.282
12.162 -68.252
13.548 -65.765
18.593 -64.143
11.826 -66.698
15.991 -79.946
14.167 -75.23
16.012 -79.882
17.695 -75.659
14.263 -76.096
17.704 -75.766
17.709 -75.696
17.743 -75.687
17.705 -75.67
17.7 -75.637
14.99 -75.534
16.569 -70.777
11.075 -74.508
13.731 -73.463
12.215 -68.445
12.133 -68.355
12.052 -68.35
12.136 -68.328
12.173 -68.31
12.176 -68.3
12.137 -68.262
13.825 -65.958
18.6 -64.15
11.818 -66.708
18.581 -64.157
18.558 -64.036
15.784 -80.751
17.704 -75.645
17.46 -75.677
14.885 -78.277
17.879 -75.349
17.879 -75.349
18.021 -71.092
12.643 -71.058
17.721 -71.03
11.083 -74.493
11.075 -74.475
13.629 -68.724
12.173 -68.287
12.161 -68.385
12.161 -68.163
13.213 -71.702
15.528 -80.905
17.707 -75.648
17.691 -75.646
17.671 -75.7
17.723 -75.683
17.751 -75.673
17.765 -75.165
15.006 -78.344
17.709 -75.618
11.071 -74.472
11.072 -74.438
12.286 -72.19
17.244 -70.165
12.787 -70.069
12.342 -69.777
14.935 -69.59
12.689 -68.81
12.199 -68.288
12.186 -68.303
15.543 -67.456
10.908 -67.163
11.377 -73.965
12.177 -68.305
17.128 -67.288
12.18 -68.273
16.026 -80.442
12.656 -70.161
18.582 -64.139
18.603 -64.138
12.174 -68.303
12.532 -69.767
16.093 -80.415
16.062 -80.424
18.568 -64.052
16.065 -80.477
15.504 -80.918
16.086 -80.423
13.059 -72.276
12.169 -68.309
17.856 -66.635
15.41 -75.876
15.763 -81.962
15.755 -81.961
15.737 -81.924
12.167 -68.3
10.846 -63.713
10.952 -63.652
15.705 -82.07
15.757 -81.948
13.98 -74.034
12.98 -70.165
10.815 -63.606
15.768 -81.96
15.022 -79.223
13.108 -68.645
12.167 -68.315
12.168 -68.302
18.074 -67.227
18.142 -65.569
11.028 -63.736
15.759 -81.969
12.12 -68.236
18.188 -65.605
15.69 -82.094
15.748 -81.969
15.766 -81.923
11.963 -68.739
18.176 -65.587
15.687 -82.086
15.767 -81.952
17.014 -71.636
18.206 -65.577
17.647 -68.87
12.165 -68.321
18.19 -65.602
12.82 -82.453
15.756 -81.997
12.558 -69.319
18.232 -65.571
11.014 -63.745
12.321 -68.692
12.174 -68.337
18.13 -65.653
15.77 -81.957
15.215 -69.02
12.151 -68.295
18.103 -65.649
18.111 -65.611
15.711 -81.974
18.172 -65.667
18.151 -65.666
10.982 -63.758
16.759 -82.085
11.03 -63.581
12.282 -68.425
12.079 -65.63
12.147 -66.462
18.103 -65.568
11.233 -63.928
11.013 -63.745
15.681 -82.126
12.216 -68.367
18.212 -65.625
18.109 -65.584
11.038 -63.726
15.772 -82.062
15.766 -81.983
16.758 -81.961
12.297 -68.654
12.147 -68.417
12.177 -68.303
12.155 -68.295
18.158 -65.604
15.76 -82.069
13.71 -72.988
18.181 -65.625
16.194 -82.372
15.764 -81.951
12.434 -66.974
18.074 -65.644
18.245 -65.454
11.046 -63.712
15.664 -82.065
15.734 -81.95
15.748 -81.883
12.853 -80.565
13.615 -71.177
15.68 -81.976
15.749 -81.933
13.249 -70.301
12.235 -68.337
12.169 -68.292
10.841 -63.508
15.556 -82.281
12.981 -70.296
12.177 -68.413
12.164 -68.297
18.184 -65.589
11.759 -64.727
11.052 -63.634
15.772 -82.035
15.72 -82.018
15.755 -81.958
12.379 -68.894
12.167 -68.321
12.167 -68.314
18.101 -65.647
18.062 -65.521
11.048 -63.711
11.104 -63.603
15.712 -81.893
12.041 -68.331
12.168 -68.32
12.168 -68.303
12.131 -68.303
12.909 -69.977
16.222 -82.061
15.762 -81.994
15.763 -81.949
14.287 -77.691
12.163 -68.311
18.165 -65.584
11.028 -63.782
18.12 -65.533
16.776 -82.017
15.673 -82.107
18.102 -65.637
18.139 -65.607
18.122 -65.577
17.987 -65.291
15.622 -81.988
15.74 -81.957
15.77 -81.944
15.789 -80.409
12.22 -68.417
18.161 -65.631
18.267 -65.589
18.115 -65.584
15.655 -82.077
15.721 -81.985
15.753 -81.954
16.609 -81.136
13.088 -69.688
15.526 -69.399
12.296 -68.404
12.162 -68.323
18.089 -65.627
11.882 -65.066
15.751 -81.965
18.194 -65.62
18.128 -65.608
10.877 -63.836
14.13 -77.34
10.963 -63.554
12.154 -68.321
15.755 -81.897
11.307 -64.09
15.718 -81.994
15.758 -81.885
15.75 -82.112
12.163 -68.323
18.202 -65.598
11.467 -63.788
15.734 -82.015
12.189 -68.277
12.529 -68.128
18.005 -65.471
14.204 -77.435
14.138 -77.202
18.348 -68.336
12.16 -68.32
18.091 -65.65
18.119 -65.58
17.98 -68.44
12.299 -68.435
12.154 -68.322
12.175 -68.31
18.18 -65.642
18.135 -65.639
18.168 -65.604
18.135 -65.597
18.097 -65.588
11.026 -63.794
